rank,title,singer,album,date,like,year,month,day,week,season
4,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2021.12.20,236565,2021,12,20,4,1
53,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2021.12.20,287039,2021,12,20,4,1
19,Last Christmas,Ariana Grande,Christmas Kisses,2021.12.20,70453,2021,12,20,4,1
16,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2021.12.20,265321,2021,12,20,4,1
6,Santa Tell Me,Ariana Grande,Santa Tell Me,2021.12.20,246443,2021,12,20,4,1
77,Must Have Love,"SG 워너비, 브라운아이드걸스",SG워너비 & 브라운아이드걸스 싱글,2021.12.20,79477,2021,12,20,4,1
36,Santa Tell Me,Ariana Grande,Santa Tell Me,2021.12.27,246443,2021,12,27,5,1
33,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2021.12.27,236565,2021,12,27,5,1
53,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2021.12.27,180205,2021,12,27,5,1
84,Last Christmas,Ariana Grande,Christmas Kisses,2021.12.27,70453,2021,12,27,5,1
39,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2021.12.27,265321,2021,12,27,5,1
62,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2021.12.27,171261,2021,12,27,5,1
63,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022.01.03,265321,2021,1,3,1,1
88,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2022.01.03,236566,2021,1,3,1,1
97,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2022.01.03,180205,2021,1,3,1,1
79,Santa Tell Me,Ariana Grande,Santa Tell Me,2022.01.03,246443,2021,1,3,1,1
97,Santa Tell Me,Ariana Grande,Santa Tell Me,2022.01.10,246443,2021,1,10,2,1
75,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022.01.10,265321,2021,1,10,2,1
87,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022.01.17,265321,2021,1,17,3,1
99,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022.01.24,265321,2021,1,24,4,1
99,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2022.03.28,345227,2022,3,28,5,0
98,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2022.03.28,234203,2022,3,28,5,0
43,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2022.04.04,345227,2022,4,4,1,0
51,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2022.04.04,234203,2022,4,4,1,0
89,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2022.04.04,177245,2022,4,4,1,0
44,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2022.04.11,234204,2022,4,11,2,0
51,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2022.04.11,345227,2022,4,11,2,0
85,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2022.04.11,177245,2022,4,11,2,0
82,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2022.04.18,345227,2022,4,18,3,0
94,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2022.04.18,177245,2022,4,18,3,0
66,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2022.04.18,234204,2022,4,18,3,0
83,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2022.04.25,234204,2022,4,25,4,0
100,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2022.04.25,345227,2022,4,25,4,0
92,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2022.05.02,234204,2022,5,2,1,0
34,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022.11.28,265321,2022,11,28,1,1
97,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2022.11.28,287039,2022,11,28,1,1
67,Santa Tell Me,Ariana Grande,Santa Tell Me,2022.11.28,246443,2022,11,28,1,1
47,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2022.11.28,236566,2022,11,28,1,1
95,Last Christmas,Ariana Grande,Christmas Kisses,2022.11.28,70453,2022,11,28,1,1
23,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2022.12.05,236566,2022,12,5,2,1
34,Santa Tell Me,Ariana Grande,Santa Tell Me,2022.12.05,246443,2022,12,5,2,1
69,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2022.12.05,171261,2022,12,5,2,1
99,Make It To Christmas,Alessia Cara,Make It To Christmas,2022.12.05,59764,2022,12,5,2,1
18,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022.12.05,265321,2022,12,5,2,1
57,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2022.12.05,287039,2022,12,5,2,1
54,Last Christmas,Ariana Grande,Christmas Kisses,2022.12.05,70453,2022,12,5,2,1
65,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2022.12.05,180205,2022,12,5,2,1
17,Santa Tell Me,Ariana Grande,Santa Tell Me,2022.12.12,246443,2022,12,12,3,1
12,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022.12.12,265321,2022,12,12,3,1
32,Last Christmas,Ariana Grande,Christmas Kisses,2022.12.12,70453,2022,12,12,3,1
33,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2022.12.12,287039,2022,12,12,3,1
39,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2022.12.12,171261,2022,12,12,3,1
13,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2022.12.12,236566,2022,12,12,3,1
34,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2022.12.12,180205,2022,12,12,3,1
73,Make It To Christmas,Alessia Cara,Make It To Christmas,2022.12.12,59764,2022,12,12,3,1
76,Text Me Merry Christmas (Feat. Kristen Bell),Straight No Chaser,Under The Influence: Holiday Edition,2022.12.19,73545,2022,12,19,4,1
82,Underneath The Tree,Kelly Clarkson,Wrapped In Red (Deluxe Version),2022.12.19,59742,2022,12,19,4,1
20,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2022.12.19,171261,2022,12,19,4,1
22,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2022.12.19,287039,2022,12,19,4,1
18,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2022.12.19,180205,2022,12,19,4,1
17,Last Christmas,Ariana Grande,Christmas Kisses,2022.12.19,70453,2022,12,19,4,1
10,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022.12.19,265321,2022,12,19,4,1
7,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2022.12.19,236566,2022,12,19,4,1
14,Santa Tell Me,Ariana Grande,Santa Tell Me,2022.12.19,246443,2022,12,19,4,1
100,Last Christmas,WHAM!,George Michael & Wham! Last Christmas: The Original Motion Picture Soundtrack (영화 '라스트 크리스마스' OST),2022.12.19,27680,2022,12,19,4,1
44,Make It To Christmas,Alessia Cara,Make It To Christmas,2022.12.19,59764,2022,12,19,4,1
73,Must Have Love,"SG 워너비, 브라운아이드걸스",SG워너비 & 브라운아이드걸스 싱글,2022.12.19,79477,2022,12,19,4,1
44,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2022.12.26,236566,2022,12,26,5,1
77,Last Christmas,Ariana Grande,Christmas Kisses,2022.12.26,70453,2022,12,26,5,1
63,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2022.12.26,180205,2022,12,26,5,1
69,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2022.12.26,171261,2022,12,26,5,1
61,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2022.12.26,287039,2022,12,26,5,1
60,Santa Tell Me,Ariana Grande,Santa Tell Me,2022.12.26,246443,2022,12,26,5,1
22,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022.12.26,265321,2022,12,26,5,1
93,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.01.02,236566,2022,1,2,1,1
87,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.01.02,287040,2022,1,2,1,1
44,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.01.02,265321,2022,1,2,1,1
54,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.01.09,265321,2022,1,9,2,1
66,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.01.16,265321,2022,1,16,3,1
70,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.01.23,265321,2022,1,23,4,1
87,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.01.30,265321,2022,1,30,1,1
95,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.02.06,265321,2022,2,6,2,1
99,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2023.03.20,234203,2023,3,20,4,0
86,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2023.03.27,177245,2023,3,27,5,0
56,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2023.03.27,234203,2023,3,27,5,0
53,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2023.03.27,345227,2023,3,27,5,0
100,"나만, 봄",볼빨간사춘기,사춘기집Ⅰ 꽃기운,2023.03.27,202684,2023,3,27,5,0
67,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2023.04.03,345227,2023,4,3,1,0
82,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2023.04.03,177245,2023,4,3,1,0
54,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2023.04.03,234203,2023,4,3,1,0
74,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2023.04.10,234203,2023,4,10,2,0
96,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2023.04.10,345227,2023,4,10,2,0
95,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2023.04.17,234203,2023,4,17,3,0
54,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2023.12.04,171262,2023,12,4,1,1
11,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.04,287039,2023,12,4,1,1
59,Last Christmas,Ariana Grande,Christmas Kisses,2023.12.04,70453,2023,12,4,1,1
24,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.12.04,236566,2023,12,4,1,1
65,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2023.12.04,180205,2023,12,4,1,1
35,Santa Tell Me,Ariana Grande,Santa Tell Me,2023.12.04,246443,2023,12,4,1,1
32,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.12.04,265321,2023,12,4,1,1
42,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2023.12.11,180205,2023,12,11,2,1
14,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.12.11,236566,2023,12,11,2,1
28,Santa Tell Me,Ariana Grande,Santa Tell Me,2023.12.11,246443,2023,12,11,2,1
4,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.11,287039,2023,12,11,2,1
34,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2023.12.11,171262,2023,12,11,2,1
23,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.12.11,265321,2023,12,11,2,1
44,Last Christmas,Ariana Grande,Christmas Kisses,2023.12.11,70453,2023,12,11,2,1
5,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.12.18,236566,2023,12,18,3,1
72,Make It To Christmas,Alessia Cara,Make It To Christmas,2023.12.18,59764,2023,12,18,3,1
10,Santa Tell Me,Ariana Grande,Santa Tell Me,2023.12.18,246443,2023,12,18,3,1
60,Underneath The Tree,Kelly Clarkson,Wrapped In Red (Deluxe Version),2023.12.18,59742,2023,12,18,3,1
12,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2023.12.18,171262,2023,12,18,3,1
85,Text Me Merry Christmas (Feat. Kristen Bell),Straight No Chaser,Under The Influence: Holiday Edition,2023.12.18,73545,2023,12,18,3,1
1,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.18,287039,2023,12,18,3,1
9,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.12.18,265321,2023,12,18,3,1
15,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2023.12.18,180205,2023,12,18,3,1
20,Last Christmas,Ariana Grande,Christmas Kisses,2023.12.18,70453,2023,12,18,3,1
56,Must Have Love,"SG 워너비, 브라운아이드걸스",SG워너비 & 브라운아이드걸스 싱글,2023.12.18,79477,2023,12,18,3,1
97,Last Christmas,WHAM!,George Michael & Wham! Last Christmas: The Original Motion Picture Soundtrack (영화 '라스트 크리스마스' OST),2023.12.18,27680,2023,12,18,3,1
22,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2023.12.25,265321,2023,12,25,4,1
25,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2023.12.25,236566,2023,12,25,4,1
41,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2023.12.25,180205,2023,12,25,4,1
88,Must Have Love,"SG 워너비, 브라운아이드걸스",SG워너비 & 브라운아이드걸스 싱글,2023.12.25,79477,2023,12,25,4,1
64,Last Christmas,Ariana Grande,Christmas Kisses,2023.12.25,70453,2023,12,25,4,1
37,Santa Tell Me,Ariana Grande,Santa Tell Me,2023.12.25,246443,2023,12,25,4,1
30,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2023.12.25,171262,2023,12,25,4,1
2,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2023.12.25,287039,2023,12,25,4,1
5,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.01.01,287040,2023,1,1,1,1
84,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2024.01.01,171262,2023,1,1,1,1
94,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2024.01.01,236566,2023,1,1,1,1
72,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2024.01.01,265321,2023,1,1,1,1
7,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.01.08,287040,2023,1,8,2,1
82,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2024.01.08,265321,2023,1,8,2,1
11,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.01.15,287040,2023,1,15,3,1
87,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2024.01.15,265321,2023,1,15,3,1
100,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2024.01.22,265321,2023,1,22,4,1
16,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.01.22,287040,2023,1,22,4,1
20,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.01.29,287040,2023,1,29,1,1
31,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.02.05,287040,2023,2,5,2,1
37,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.02.12,287040,2023,2,12,3,1
51,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.02.19,287040,2023,2,19,4,1
60,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.02.26,287040,2023,2,26,5,1
70,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.03.04,287040,2024,3,4,1,0
78,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.03.11,287040,2024,3,11,2,0
82,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.03.18,287040,2024,3,18,3,0
99,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2024.03.25,234203,2024,3,25,4,0
91,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.03.25,287040,2024,3,25,4,0
52,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2024.04.01,345227,2024,4,1,1,0
62,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2024.04.01,234203,2024,4,1,1,0
85,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2024.04.01,177243,2024,4,1,1,0
49,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2024.04.08,345227,2024,4,8,2,0
51,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2024.04.08,234203,2024,4,8,2,0
79,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2024.04.08,177243,2024,4,8,2,0
